Unnamed: 0,id,date,store_nbr,family,sales,onpromotion,holiday_type,locale,locale_name,description,transferred,dcoilwtico,city,state,store_type,cluster,transactions,year,month,week,quarter,day_of_week
2308931,2269727,2016-06-30,43,LAWN AND GARDEN,0.0,0,,,,,,48.27,Esmeraldas,Esmeraldas,E,10,1039.0,2016,6,26,2,Thursday
2629312,2582980,2016-12-23,33,BOOKS,0.0,0,Additional,National,Ecuador,Navidad-2,False,52.01,Quevedo,Los Rios,C,3,1427.0,2016,12,51,4,Friday
2309230,2270026,2016-06-30,51,"LIQUOR,WINE,BEER",151.0,0,,,,,,48.27,Guayaquil,Guayas,A,17,1343.0,2016,6,26,2,Thursday
2152884,2126154,2016-04-11,15,PRODUCE,518.315,0,,,,,,40.46,Ibarra,Imbabura,C,15,1246.0,2016,4,15,2,Monday
1934299,1909351,2015-12-10,32,BOOKS,0.0,0,,,,,,36.76,Guayaquil,Guayas,C,3,542.0,2015,12,50,4,Thursday
2079193,2052463,2016-02-29,47,POULTRY,1142.5079,0,,,,,,32.74,Quito,Pichincha,A,14,3463.0,2016,2,9,1,Monday
3052243,2998783,2017-08-14,5,CLEANING,676.0,10,,,,,,47.59,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1225.0,2017,8,33,3,Monday
2429669,2386901,2016-09-04,31,FROZEN FOODS,63.0,2,,,,,,,Babahoyo,Los Rios,B,10,1623.0,2016,9,35,3,Sunday
2863004,2814890,2017-05-03,4,MAGAZINES,3.0,0,,,,,,47.79,Quito,Pichincha,D,9,1358.0,2017,5,18,2,Wednesday
1991596,1964866,2016-01-11,4,GROCERY II,20.0,0,,,,,,31.42,Quito,Pichincha,D,9,1429.0,2016,1,2,1,Monday
1920105,1895157,2015-12-02,34,AUTOMOTIVE,7.0,0,,,,,,39.93,Guayaquil,Guayas,B,6,2144.0,2015,12,49,4,Wednesday
2393587,2350819,2016-08-15,19,SCHOOL AND OFFICE SUPPLIES,4.0,3,Holiday,Local,Riobamba,Fundacion de Riobamba,False,45.72,Guaranda,Bolivar,C,15,1140.0,2016,8,33,3,Monday
2515278,2472510,2016-10-22,33,HOME CARE,235.0,5,,,,,,,Quevedo,Los Rios,C,3,971.0,2016,10,42,4,Saturday
1981883,1955153,2016-01-06,18,BEAUTY,2.0,0,,,,,,33.97,Quito,Pichincha,B,16,1283.0,2016,1,1,1,Wednesday
2007774,1981044,2016-01-20,43,LINGERIE,0.0,0,,,,,,26.68,Esmeraldas,Esmeraldas,E,10,1147.0,2016,1,3,1,Wednesday
2900045,2851931,2017-05-24,3,BREAD/BAKERY,1209.566,5,Holiday,National,Ecuador,Batalla de Pichincha,True,50.99,Quito,Pichincha,D,8,2965.0,2017,5,21,2,Wednesday
2252448,2216808,2016-06-01,1,AUTOMOTIVE,3.0,0,,,,,,49.07,Quito,Pichincha,D,13,1898.0,2016,6,22,2,Wednesday
2465607,2422839,2016-09-24,4,GROCERY I,4591.0,28,,,,,,,Quito,Pichincha,D,9,1650.0,2016,9,38,3,Saturday
1649740,1624988,2015-07-03,53,BEAUTY,6.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,Manta,Manabi,D,13,870.0,2015,7,27,3,Friday
2309818,2270614,2016-07-01,19,HOME AND KITCHEN II,22.0,0,,,,,,49.02,Guaranda,Bolivar,C,15,1100.0,2016,7,26,3,Friday
1755894,1730946,2015-09-01,26,PRODUCE,630.097,0,,,,,,45.38,Guayaquil,Guayas,D,10,712.0,2015,9,36,3,Tuesday
2549486,2506718,2016-11-10,43,BREAD/BAKERY,210.0,6,Holiday,Local,Guaranda,Independencia de Guaranda,False,44.62,Esmeraldas,Esmeraldas,E,10,1153.0,2016,11,45,4,Thursday
2072552,2045822,2016-02-26,11,LAWN AND GARDEN,0.0,0,,,,,,31.65,Cayambe,Pichincha,B,6,2061.0,2016,2,8,1,Friday
2489061,2446293,2016-10-07,48,BEVERAGES,3614.0,14,Holiday,Local,Quevedo,Cantonizacion de Quevedo,False,49.76,Quito,Pichincha,A,14,2530.0,2016,10,40,4,Friday
2487670,2444902,2016-10-06,9,SCHOOL AND OFFICE SUPPLIES,3.0,0,,,,,,50.44,Quito,Pichincha,B,6,1916.0,2016,10,40,4,Thursday
2983516,2930056,2017-07-07,21,LADIESWEAR,1.0,0,,,,,,44.25,Santo Domingo,Santo Domingo de los Tsachilas,B,6,931.0,2017,7,27,3,Friday
2408252,2365484,2016-08-23,30,FROZEN FOODS,24.0,0,,,,,,47.54,Guayaquil,Guayas,C,3,739.0,2016,8,34,3,Tuesday
2433273,2390505,2016-09-06,32,HOME CARE,107.0,5,,,,,,44.85,Guayaquil,Guayas,C,3,581.0,2016,9,36,3,Tuesday
1961903,1935173,2015-12-24,7,LAWN AND GARDEN,17.0,0,Additional,National,Ecuador,Navidad-1,False,37.62,Quito,Pichincha,D,8,2934.0,2015,12,52,4,Thursday
2853434,2805320,2017-04-28,21,MAGAZINES,2.0,0,,,,,,49.31,Santo Domingo,Santo Domingo de los Tsachilas,B,6,947.0,2017,4,17,2,Friday
2352186,2311200,2016-07-23,8,GROCERY I,5640.0,52,Holiday,Local,Cayambe,Cantonizacion de Cayambe,False,,Quito,Pichincha,D,8,2643.0,2016,7,29,3,Saturday
2801775,2755443,2017-03-31,22,DELI,185.0,51,,,,,,50.54,Puyo,Pastaza,C,7,744.0,2017,3,13,1,Friday
1967488,1940758,2015-12-29,13,POULTRY,150.989,0,,,,,,37.88,Latacunga,Cotopaxi,C,15,975.0,2015,12,53,4,Tuesday
2945865,2897751,2017-06-19,15,LINGERIE,5.0,0,,,,,,44.24,Ibarra,Imbabura,C,15,1385.0,2017,6,25,2,Monday
1679621,1654673,2015-07-20,36,LAWN AND GARDEN,1.0,0,,,,,,50.11,Libertad,Guayas,E,10,1115.0,2015,7,30,3,Monday
1900156,1875208,2015-11-21,24,HOME AND KITCHEN II,18.0,1,,,,,,,Guayaquil,Guayas,D,1,2428.0,2015,11,47,4,Saturday
1682079,1657131,2015-07-21,6,BEVERAGES,2585.0,11,,,,,,50.59,Quito,Pichincha,D,13,1584.0,2015,7,30,3,Tuesday
1668052,1643104,2015-07-14,12,BABY CARE,0.0,0,,,,,,53.05,Latacunga,Cotopaxi,C,15,1175.0,2015,7,29,3,Tuesday
2854179,2806065,2017-04-28,42,DELI,177.533,50,,,,,,49.31,Cuenca,Azuay,D,2,1110.0,2017,4,17,2,Friday
2153534,2126804,2016-04-11,33,LAWN AND GARDEN,0.0,0,,,,,,40.46,Quevedo,Los Rios,C,3,905.0,2016,4,15,2,Monday
2216269,2181789,2016-05-12,26,PLAYERS AND ELECTRONICS,0.0,0,Event,National,Ecuador,Terremoto Manabi+26,False,46.64,Guayaquil,Guayas,D,10,448.0,2016,5,19,2,Thursday
2243713,2208073,2016-05-27,14,EGGS,26.0,0,Transfer,National,Ecuador,Traslado Batalla de Pichincha,False,49.36,Riobamba,Chimborazo,C,7,1131.0,2016,5,21,2,Friday
2739833,2693501,2017-02-24,34,DAIRY,789.0,7,,,,,,53.99,Guayaquil,Guayas,B,6,2703.0,2017,2,8,1,Friday
2587510,2542960,2016-12-01,10,GROCERY II,1.0,0,,,,,,51.08,Quito,Pichincha,C,15,858.0,2016,12,48,4,Thursday
2897353,2849239,2017-05-22,53,LADIESWEAR,6.0,0,,,,,,50.81,Manta,Manabi,D,13,978.0,2017,5,21,2,Monday
1795129,1770181,2015-09-23,27,POULTRY,423.235,0,,,,,,44.53,Daule,Guayas,D,1,1443.0,2015,9,39,3,Wednesday
2672033,2625701,2017-01-17,31,MAGAZINES,0.0,0,,,,,,52.45,Babahoyo,Los Rios,B,10,1425.0,2017,1,3,1,Tuesday
2767863,2721531,2017-03-12,20,LINGERIE,9.0,0,,,,,,,Quito,Pichincha,B,6,2191.0,2017,3,10,1,Sunday
2435910,2393142,2016-09-07,7,HOME AND KITCHEN I,36.0,0,,,,,,45.47,Quito,Pichincha,D,8,1871.0,2016,9,36,3,Wednesday
2270036,2234396,2016-06-10,51,SEAFOOD,124.039,6,,,,,,49.09,Guayaquil,Guayas,A,17,1775.0,2016,6,23,2,Friday
1785704,1760756,2015-09-18,13,DAIRY,182.0,0,,,,,,44.71,Latacunga,Cotopaxi,C,15,893.0,2015,9,38,3,Friday
2496554,2453786,2016-10-11,9,BREAD/BAKERY,564.0,7,,,,,,50.72,Quito,Pichincha,B,6,1737.0,2016,10,41,4,Tuesday
2061274,2034544,2016-02-19,44,POULTRY,1597.354,42,,,,,,29.59,Quito,Pichincha,A,5,4192.0,2016,2,7,1,Friday
2236090,2200450,2016-05-22,5,EGGS,122.0,1,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,D,4,1168.0,2016,5,20,2,Sunday
3046414,2992954,2017-08-11,36,LADIESWEAR,0.0,0,Transfer,National,Ecuador,Traslado Primer Grito de Independencia,False,48.81,Libertad,Guayas,E,10,1252.0,2017,8,32,3,Friday
2339669,2298683,2016-07-16,7,BEAUTY,12.0,1,,,,,,,Quito,Pichincha,D,8,1803.0,2016,7,28,3,Saturday
2386308,2343540,2016-08-11,15,GROCERY I,2455.0,39,,,,,,43.51,Ibarra,Imbabura,C,15,1310.0,2016,8,32,3,Thursday
2616306,2571756,2016-12-17,19,AUTOMOTIVE,21.0,0,,,,,,,Guaranda,Bolivar,C,15,1635.0,2016,12,50,4,Saturday
2405022,2362254,2016-08-21,4,HOME AND KITCHEN I,5.0,0,,,,,,,Quito,Pichincha,D,9,1490.0,2016,8,33,3,Sunday
2936085,2887971,2017-06-13,40,DELI,312.0,5,,,,,,46.41,Machala,El Oro,C,3,1489.0,2017,6,24,2,Tuesday
2080976,2054246,2016-03-01,47,PREPARED FOODS,284.907,0,,,,,,34.39,Quito,Pichincha,A,14,3708.0,2016,3,9,1,Tuesday
2604800,2560250,2016-12-10,45,FROZEN FOODS,1230.649,2,,,,,,,Quito,Pichincha,A,11,4773.0,2016,12,49,4,Saturday
1604817,1585215,2015-06-11,37,PLAYERS AND ELECTRONICS,3.0,0,,,,,,60.74,Cuenca,Azuay,D,2,1512.0,2015,6,24,2,Thursday
2784180,2737848,2017-03-21,29,BEVERAGES,2800.0,18,,,,,,47.02,Guayaquil,Guayas,E,10,1270.0,2017,3,12,1,Tuesday
2179123,2150611,2016-04-24,51,BABY CARE,0.0,0,Event,National,Ecuador,Terremoto Manabi+8,False,,Guayaquil,Guayas,A,17,1858.0,2016,4,16,2,Sunday
2878873,2830759,2017-05-12,35,LADIESWEAR,0.0,0,Holiday,Local,Puyo,Cantonizacion del Puyo,False,47.83,Playas,Guayas,C,3,585.0,2017,5,19,2,Friday
2827002,2780295,2017-04-14,2,GROCERY I,3621.0,86,Holiday,Local,Libertad,Cantonizacion de Libertad,False,,Quito,Pichincha,D,13,1688.0,2017,4,15,2,Friday
2690757,2644425,2017-01-27,8,BEVERAGES,4722.0,34,,,,,,53.18,Quito,Pichincha,D,8,2787.0,2017,1,4,1,Friday
2613943,2569393,2016-12-15,51,GROCERY II,22.0,0,,,,,,50.9,Guayaquil,Guayas,A,17,1668.0,2016,12,50,4,Thursday
2970644,2918966,2017-07-01,10,HOME APPLIANCES,0.0,0,,,,,,,Quito,Pichincha,C,15,1130.0,2017,7,26,3,Saturday
2728076,2681744,2017-02-17,53,SEAFOOD,18.0,4,,,,,,53.41,Manta,Manabi,D,13,1106.0,2017,2,7,1,Friday
2591898,2547348,2016-12-03,33,GROCERY I,4910.352,71,,,,,,,Quevedo,Los Rios,C,3,1135.0,2016,12,48,4,Saturday
1805358,1780410,2015-09-29,14,PLAYERS AND ELECTRONICS,0.0,0,,,,,,45.24,Riobamba,Chimborazo,C,7,1264.0,2015,9,40,3,Tuesday
2235257,2199617,2016-05-22,27,BEAUTY,6.0,0,,,,,,,Daule,Guayas,D,1,1946.0,2016,5,20,2,Sunday
2875280,2827166,2017-05-10,34,MAGAZINES,1.0,0,,,,,,47.28,Guayaquil,Guayas,B,6,1907.0,2017,5,19,2,Wednesday
1832952,1808004,2015-10-14,39,AUTOMOTIVE,15.0,0,,,,,,46.63,Cuenca,Azuay,B,6,1137.0,2015,10,42,4,Wednesday
2890954,2842840,2017-05-19,24,"LIQUOR,WINE,BEER",165.0,5,,,,,,50.32,Guayaquil,Guayas,D,1,2338.0,2017,5,20,2,Friday
2430899,2388131,2016-09-05,16,LAWN AND GARDEN,0.0,0,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,735.0,2016,9,36,3,Monday
2315444,2275036,2016-07-03,42,HOME AND KITCHEN II,18.0,0,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,Cuenca,Azuay,D,2,1278.0,2016,7,26,3,Sunday
2238688,2203048,2016-05-24,23,BABY CARE,0.0,0,Holiday,National,Ecuador,Batalla de Pichincha,True,48.04,Ambato,Tungurahua,D,9,926.0,2016,5,21,2,Tuesday
2484503,2441735,2016-10-05,2,SEAFOOD,32.549,0,,,,,,49.75,Quito,Pichincha,D,13,1896.0,2016,10,40,4,Wednesday
1874929,1849981,2015-11-07,17,BABY CARE,0.0,0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,,Quito,Pichincha,C,12,1416.0,2015,11,45,4,Saturday
2503643,2460875,2016-10-15,7,SEAFOOD,34.18,2,,,,,,,Quito,Pichincha,D,8,1775.0,2016,10,41,4,Saturday
2769562,2723230,2017-03-13,19,BOOKS,0.0,0,,,,,,47.95,Guaranda,Bolivar,C,15,1086.0,2017,3,11,1,Monday
1753970,1729022,2015-08-31,22,LAWN AND GARDEN,0.0,0,,,,,,49.2,Puyo,Pastaza,C,7,,2015,8,36,3,Monday
1810531,1785583,2015-10-02,1,LADIESWEAR,18.0,0,,,,,,45.54,Quito,Pichincha,D,13,1856.0,2015,10,40,4,Friday
2560327,2515777,2016-11-15,47,"LIQUOR,WINE,BEER",122.0,2,,,,,,45.86,Quito,Pichincha,A,14,3259.0,2016,11,46,4,Tuesday
2458935,2416167,2016-09-20,52,CELEBRATION,0.0,0,,,,,,43.85,Manta,Manabi,A,11,,2016,9,38,3,Tuesday
2583794,2539244,2016-11-28,6,PET SUPPLIES,5.0,1,Event,National,Ecuador,Cyber Monday,False,45.66,Quito,Pichincha,D,13,1614.0,2016,11,48,4,Monday
2254432,2218792,2016-06-02,15,BOOKS,0.0,0,,,,,,49.14,Ibarra,Imbabura,C,15,1338.0,2016,6,22,2,Thursday
1662510,1637562,2015-07-10,7,BEVERAGES,4081.0,6,,,,,,52.74,Quito,Pichincha,D,8,1928.0,2015,7,28,3,Friday
2030003,2003273,2016-02-02,18,DAIRY,546.0,0,,,,,,29.9,Quito,Pichincha,B,16,1367.0,2016,2,5,1,Tuesday
2249615,2213975,2016-05-30,3,BREAD/BAKERY,1303.324,15,,,,,,,Quito,Pichincha,D,8,2987.0,2016,5,22,2,Monday
1606914,1587312,2015-06-12,46,GROCERY I,6277.0,13,,,,,,59.96,Quito,Pichincha,A,14,3269.0,2015,6,24,2,Friday
2895240,2847126,2017-05-21,44,HOME CARE,1249.0,14,,,,,,,Quito,Pichincha,A,5,5659.0,2017,5,20,2,Sunday
2557547,2512997,2016-11-14,2,HARDWARE,3.0,0,,,,,,43.29,Quito,Pichincha,D,13,1808.0,2016,11,46,4,Monday
2108477,2081747,2016-03-17,2,DAIRY,810.0,15,,,,,,40.17,Quito,Pichincha,D,13,1752.0,2016,3,11,1,Thursday
2969640,2917962,2017-06-30,32,BEVERAGES,722.0,16,,,,,,46.02,Guayaquil,Guayas,C,3,624.0,2017,6,26,2,Friday
2978413,2924953,2017-07-04,28,SCHOOL AND OFFICE SUPPLIES,3.0,0,,,,,,,Guayaquil,Guayas,E,10,1430.0,2017,7,27,3,Tuesday
1835369,1810421,2015-10-15,7,DAIRY,1338.0,4,,,,,,46.38,Quito,Pichincha,D,8,1643.0,2015,10,42,4,Thursday
2600131,2555581,2016-12-08,14,POULTRY,57.911,0,Holiday,Local,Loja,Fundacion de Loja,False,50.84,Riobamba,Chimborazo,C,7,1286.0,2016,12,49,4,Thursday
2790861,2744529,2017-03-25,16,HOME CARE,179.0,8,,,,,,,Santo Domingo,Santo Domingo de los Tsachilas,C,3,816.0,2017,3,12,1,Saturday
2810435,2764103,2017-04-05,15,MAGAZINES,1.0,0,,,,,,51.14,Ibarra,Imbabura,C,15,1497.0,2017,4,14,2,Wednesday
2906066,2857952,2017-05-27,48,LAWN AND GARDEN,16.0,0,,,,,,,Quito,Pichincha,A,14,3423.0,2017,5,21,2,Saturday
2615946,2571396,2016-12-16,9,BEVERAGES,2522.0,67,,,,,,51.93,Quito,Pichincha,B,6,2144.0,2016,12,50,4,Friday
2653863,2607531,2017-01-07,22,BEVERAGES,1567.0,29,,,,,,,Puyo,Pastaza,C,7,780.0,2017,1,1,1,Saturday
2970632,2918954,2017-07-01,10,BREAD/BAKERY,157.0,6,,,,,,,Quito,Pichincha,C,15,1130.0,2017,7,26,3,Saturday
1592017,1572415,2015-06-04,28,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,58.0,Guayaquil,Guayas,E,10,1134.0,2015,6,23,2,Thursday
1868173,1843225,2015-11-03,27,EGGS,293.0,0,Holiday,National,Ecuador,Independencia de Cuenca,False,47.88,Daule,Guayas,D,1,1802.0,2015,11,45,4,Tuesday
1674559,1649611,2015-07-17,44,CLEANING,2185.0,1,,,,,,50.88,Quito,Pichincha,A,5,4428.0,2015,7,29,3,Friday
2449109,2406341,2016-09-15,27,HARDWARE,0.0,0,,,,,,43.85,Daule,Guayas,D,1,1418.0,2016,9,37,3,Thursday
1882179,1857231,2015-11-11,2,MEATS,479.29,0,Holiday,Local,Latacunga,Independencia de Latacunga,False,42.95,Quito,Pichincha,D,13,1928.0,2015,11,46,4,Wednesday
1835205,1810257,2015-10-15,51,DELI,196.851,0,,,,,,46.38,Guayaquil,Guayas,A,17,1428.0,2015,10,42,4,Thursday
1800589,1775641,2015-09-26,30,EGGS,124.0,0,,,,,,,Guayaquil,Guayas,C,3,711.0,2015,9,39,3,Saturday
2491636,2448868,2016-10-09,20,BOOKS,0.0,0,Holiday,National,Ecuador,Independencia de Guayaquil,False,,Quito,Pichincha,B,6,2212.0,2016,10,40,4,Sunday
1806884,1781936,2015-09-29,8,BEAUTY,7.0,0,,,,,,45.24,Quito,Pichincha,D,8,2409.0,2015,9,40,3,Tuesday
2960196,2909510,2017-06-25,44,SEAFOOD,146.525,0,Holiday,Regional,Imbabura,Provincializacion de Imbabura,False,,Quito,Pichincha,A,5,4960.0,2017,6,25,2,Sunday
2864359,2816245,2017-05-04,28,PERSONAL CARE,250.0,15,,,,,,45.55,Guayaquil,Guayas,E,10,1159.0,2017,5,18,2,Thursday
2969381,2917703,2017-06-30,25,DAIRY,510.0,22,,,,,,46.02,Salinas,Santa Elena,D,1,937.0,2017,6,26,2,Friday
1716220,1691272,2015-08-10,13,"LIQUOR,WINE,BEER",25.0,0,Holiday,National,Ecuador,Primer Grito de Independencia,False,44.94,Latacunga,Cotopaxi,C,15,874.0,2015,8,33,3,Monday
2368038,2325270,2016-07-31,51,MEATS,747.429,2,,,,,,,Guayaquil,Guayas,A,17,1808.0,2016,7,30,3,Sunday
2391269,2348501,2016-08-13,53,MAGAZINES,2.0,0,,,,,,,Manta,Manabi,D,13,1504.0,2016,8,32,3,Saturday
2803234,2756902,2017-04-01,13,HOME AND KITCHEN II,20.0,0,Holiday,Regional,Cotopaxi,Provincializacion de Cotopaxi,False,,Latacunga,Cotopaxi,C,15,1183.0,2017,4,13,2,Saturday
2211531,2177673,2016-05-10,11,BEVERAGES,3875.0,49,Event,National,Ecuador,Terremoto Manabi+24,False,44.68,Cayambe,Pichincha,B,6,2090.0,2016,5,19,2,Tuesday
2704739,2658407,2017-02-04,49,PET SUPPLIES,36.0,0,,,,,,,Quito,Pichincha,A,11,3705.0,2017,2,5,1,Saturday
2308867,2269663,2016-06-30,41,"LIQUOR,WINE,BEER",107.0,0,,,,,,48.27,Machala,El Oro,D,4,870.0,2016,6,26,2,Thursday
2765031,2718699,2017-03-10,40,PLAYERS AND ELECTRONICS,5.0,0,,,,,,48.05,Machala,El Oro,C,3,1327.0,2017,3,10,1,Friday
3041854,2988394,2017-08-08,9,GROCERY II,10.0,0,,,,,,49.07,Quito,Pichincha,B,6,2035.0,2017,8,32,3,Tuesday
2448450,2405682,2016-09-14,9,HOME AND KITCHEN I,45.0,0,,,,,,43.62,Quito,Pichincha,B,6,1712.0,2016,9,37,3,Wednesday
1875419,1850471,2015-11-07,3,PREPARED FOODS,544.477,0,Holiday,Regional,Santa Elena,Provincializacion Santa Elena,False,,Quito,Pichincha,D,8,3589.0,2015,11,45,4,Saturday
1794505,1769557,2015-09-23,1,SCHOOL AND OFFICE SUPPLIES,0.0,0,,,,,,44.53,Quito,Pichincha,D,13,1844.0,2015,9,39,3,Wednesday
2375013,2332245,2016-08-04,48,BEVERAGES,3520.0,45,,,,,,41.92,Quito,Pichincha,A,14,2699.0,2016,8,31,3,Thursday
2205338,2173651,2016-05-07,48,CLEANING,3077.0,12,Additional,National,Ecuador,Dia de la Madre-1,False,,Quito,Pichincha,A,14,4500.0,2016,5,18,2,Saturday
2302678,2263474,2016-06-27,19,BOOKS,0.0,0,,,,,,45.8,Guaranda,Bolivar,C,15,1145.0,2016,6,26,2,Monday
1770491,1745543,2015-09-09,36,DAIRY,637.0,107,,,,,,44.13,Libertad,Guayas,E,10,1259.0,2015,9,37,3,Wednesday
2604736,2560186,2016-12-10,43,GROCERY II,7.0,0,,,,,,,Esmeraldas,Esmeraldas,E,10,1517.0,2016,12,49,4,Saturday
2935490,2887376,2017-06-13,24,DAIRY,1170.0,32,,,,,,46.41,Guayaquil,Guayas,D,1,1905.0,2017,6,24,2,Tuesday
1751600,1726652,2015-08-29,6,PET SUPPLIES,8.0,0,,,,,,,Quito,Pichincha,D,13,1945.0,2015,8,35,3,Saturday
2040993,2014263,2016-02-08,26,DELI,47.453,0,Holiday,National,Ecuador,Carnaval,False,29.71,Guayaquil,Guayas,D,10,353.0,2016,2,6,1,Monday
2062398,2035668,2016-02-20,26,PRODUCE,480.755,0,,,,,,,Guayaquil,Guayas,D,10,488.0,2016,2,7,1,Saturday
2750304,2703972,2017-03-02,28,HOME CARE,345.0,9,Holiday,Local,Manta,Fundacion de Manta,False,52.63,Guayaquil,Guayas,E,10,1235.0,2017,3,9,1,Thursday
1763605,1738657,2015-09-05,42,LADIESWEAR,59.0,0,,,,,,,Cuenca,Azuay,D,2,1657.0,2015,9,36,3,Saturday
1536817,1517215,2015-05-04,3,CLEANING,2317.0,3,,,,,,58.92,Quito,Pichincha,D,8,3127.0,2015,5,19,2,Monday
2793799,2747467,2017-03-26,48,LADIESWEAR,47.0,0,,,,,,,Quito,Pichincha,A,14,3946.0,2017,3,12,1,Sunday
1758200,1733252,2015-09-02,40,PET SUPPLIES,0.0,0,,,,,,46.3,Machala,El Oro,C,3,1478.0,2015,9,36,3,Wednesday
1979847,1953117,2016-01-05,10,GROCERY I,2650.0,1,,,,,,35.97,Quito,Pichincha,C,15,977.0,2016,1,1,1,Tuesday
1812713,1787765,2015-10-03,20,MAGAZINES,3.0,0,,,,,,,Quito,Pichincha,B,6,2002.0,2015,10,40,4,Saturday
1917595,1892647,2015-12-01,13,SCHOOL AND OFFICE SUPPLIES,1.0,0,,,,,,40.58,Latacunga,Cotopaxi,C,15,999.0,2015,12,49,4,Tuesday
2184661,2156149,2016-04-27,7,POULTRY,623.812,0,Event,National,Ecuador,Terremoto Manabi+11,False,45.29,Quito,Pichincha,D,8,1955.0,2016,4,17,2,Wednesday
2697038,2650706,2017-01-31,33,HARDWARE,2.0,0,,,,,,52.75,Quevedo,Los Rios,C,3,985.0,2017,1,5,1,Tuesday
2723316,2676984,2017-02-15,20,MEATS,217.34999,0,,,,,,53.11,Quito,Pichincha,B,6,1259.0,2017,2,7,1,Wednesday
1658177,1633229,2015-07-08,34,PET SUPPLIES,1.0,0,,,,,,51.61,Guayaquil,Guayas,B,6,2021.0,2015,7,28,3,Wednesday
2377459,2334691,2016-08-06,17,CLEANING,1377.0,17,,,,,,,Quito,Pichincha,C,12,1619.0,2016,8,31,3,Saturday
2246697,2211057,2016-05-28,47,MEATS,828.352,1,,,,,,,Quito,Pichincha,A,14,3948.0,2016,5,21,2,Saturday
2430586,2387818,2016-09-04,8,BOOKS,0.0,0,,,,,,,Quito,Pichincha,D,8,2716.0,2016,9,35,3,Sunday
2006406,1979676,2016-01-19,6,CELEBRATION,18.0,0,,,,,,28.47,Quito,Pichincha,D,13,1632.0,2016,1,3,1,Tuesday
2566392,2521842,2016-11-19,18,HOME AND KITCHEN I,0.0,0,,,,,,,Quito,Pichincha,B,16,,2016,11,46,4,Saturday
1588216,1568614,2015-06-02,21,PERSONAL CARE,0.0,0,,,,,,61.3,Santo Domingo,Santo Domingo de los Tsachilas,B,6,,2015,6,23,2,Tuesday
3025969,2972509,2017-07-31,13,BABY CARE,0.0,0,,,,,,50.21,Latacunga,Cotopaxi,C,15,990.0,2017,7,31,3,Monday
1888485,1863537,2015-11-14,46,PLAYERS AND ELECTRONICS,25.0,0,,,,,,,Quito,Pichincha,A,14,4179.0,2015,11,46,4,Saturday
3021171,2967711,2017-07-28,28,LINGERIE,8.0,0,,,,,,49.72,Guayaquil,Guayas,E,10,1100.0,2017,7,30,3,Friday
2192912,2162983,2016-05-01,48,SCHOOL AND OFFICE SUPPLIES,18.0,0,Holiday,National,Ecuador,Dia del Trabajo,False,,Quito,Pichincha,A,14,4375.0,2016,5,17,2,Sunday
2308190,2268986,2016-06-30,23,BREAD/BAKERY,275.196,2,,,,,,48.27,Ambato,Tungurahua,D,9,940.0,2016,6,26,2,Thursday
3032274,2978814,2017-08-03,4,BEVERAGES,1904.0,6,,,,,,49.03,Quito,Pichincha,D,9,1287.0,2017,8,31,3,Thursday
2976696,2923749,2017-07-03,44,HOME AND KITCHEN I,121.0,9,Holiday,Local,El Carmen,Cantonizacion de El Carmen,False,,Quito,Pichincha,A,5,4275.0,2017,7,27,3,Monday
2809425,2763093,2017-04-04,37,BEVERAGES,2320.0,7,,,,,,50.99,Cuenca,Azuay,D,2,1432.0,2017,4,14,2,Tuesday
1575852,1556250,2015-05-26,25,BEVERAGES,1198.0,1,,,,,,57.29,Salinas,Santa Elena,D,1,573.0,2015,5,22,2,Tuesday
2074360,2047630,2016-02-27,12,GROCERY II,12.0,0,,,,,,,Latacunga,Cotopaxi,C,15,1310.0,2016,2,8,1,Saturday
2747402,2701070,2017-02-28,46,LAWN AND GARDEN,48.0,0,Holiday,National,Ecuador,Carnaval,False,54.0,Quito,Pichincha,A,14,4131.0,2017,2,9,1,Tuesday
2306495,2267291,2016-06-29,25,PET SUPPLIES,5.0,0,,,,,,49.85,Salinas,Santa Elena,D,1,683.0,2016,6,26,2,Wednesday
2833685,2785571,2017-04-17,18,DAIRY,663.0,3,,,,,,52.62,Quito,Pichincha,B,16,1276.0,2017,4,16,2,Monday
1704800,1679852,2015-08-03,42,LAWN AND GARDEN,0.0,0,,,,,,45.25,Cuenca,Azuay,D,2,,2015,8,32,3,Monday
1740547,1715599,2015-08-23,45,POULTRY,1473.198,1,,,,,,,Quito,Pichincha,A,11,4109.0,2015,8,34,3,Sunday
1982686,1955956,2016-01-06,4,GROCERY II,13.0,0,,,,,,33.97,Quito,Pichincha,D,9,1613.0,2016,1,1,1,Wednesday
1815906,1790958,2015-10-05,10,HOME AND KITCHEN I,9.0,0,,,,,,46.28,Quito,Pichincha,C,15,1067.0,2015,10,41,4,Monday
2619484,2574934,2016-12-18,8,EGGS,531.0,0,,,,,,,Quito,Pichincha,D,8,3523.0,2016,12,50,4,Sunday
